22.40     645803 1514 1616 1514     645399 -217791582 -433692326 14674      -82      -62      645597 0.0350 0.0227  2.5557 -0.2560 
22.50     645803 1514 1616 1514     645811 -217791598 -433692338 14270      -75      -64      645597 0.0350 0.0227  2.5557 -0.2560 
22.60     645803 1514 1616 1514     645811 -217791598 -433692338 14270      -75      -64      645919 0.0327 0.0354  2.4715 -0.2663 
22.70     645803 1514 1616 1514     645811 -217791598 -433692338 14270      -75      -64      645919 0.0327 0.0354  2.4715 -0.2663 
22.80     645803 1514 1616 1514     645811 -217791598 -433692338 14270      -75      -64      645919 0.0327 0.0354  2.4715 -0.2663 
22.90     646123 1514 1616 1514     645999 -217791613 -433692352 13810      -65      -66      645919 0.0327 0.0354  2.4715 -0.2663 
23.00     646123 1514 1616 1514     645999 -217791613 -433692352 13810      -65      -66      646219 0.0301 0.0400  2.3945 -0.2607 
23.10     646416 1514 1616 1514     645999 -217791613 -433692352 13810      -65      -66      646219 0.0301 0.0400  2.3945 -0.2607 
23.20     646416 1514 1616 1514     646414 -217791625 -433692365 13410      -60      -69      646219 0.0301 0.0400  2.3945 -0.2607 
23.30     646678 1514 1616 1514     646604 -217791637 -433692378 13016      -56      -71      646512 0.0305 0.0344  2.3178 -0.2567 
23.40     646678 1514 1616 1514     646604 -217791637 -433692378 13016      -56      -71      646782 0.0345 0.0313  2.2532 -0.2222 
23.50     646967 1514 1616 1514     646604 -217791637 -433692378 13016      -56      -71      646782 0.0345 0.0313  2.2532 -0.2222 
23.60     646967 1514 1616 1514     646812 -217791649 -433692393 12671      -53      -71      646782 0.0345 0.0313  2.2532 -0.2222 
23.70     646967 1514 1616 1514     646812 -217791649 -433692393 12671      -53      -71      647071 0.0368 0.0275  2.1967 -0.1871 
23.80     646967 1514 1616 1514     646812 -217791649 -433692393 12671      -53      -71      647071 0.0368 0.0275  2.1967 -0.1871 
23.90     647236 1514 1616 1514     647206 -217791660 -433692405 12392      -51      -71      647071 0.0368 0.0275  2.1967 -0.1871 
24.00     647236 1514 1616 1514     647206 -217791660 -433692405 12392      -51      -71      647341 0.0336 0.0268  2.1483 -0.1732 
24.10     647236 1514 1616 1514     647206 -217791660 -433692405 12392      -51      -71      647341 0.0336 0.0268  2.1483 -0.1732 
24.20     647534 1514 1616 1514     647412 -217791671 -433692419 12094      -50      -71      647341 0.0336 0.0268  2.1483 -0.1732 
24.30     647534 1514 1616 1514     647412 -217791671 -433692419 12094      -50      -71      647661 0.0312 0.0230  2.0919 -0.1768 
24.40     647802 1514 1616 1514     647813 -217791683 -433692433 11797      -51      -72      647661 0.0312 0.0230  2.0919 -0.1768 
24.50     647802 1514 1616 1514     647813 -217791683 -433692433 11797      -51      -72      647936 0.0328 0.0199  2.0431 -0.1688 
24.60     647802 1514 1616 1514     647813 -217791683 -433692433 11797      -51      -72      647936 0.0328 0.0199  2.0431 -0.1688 
24.70     647802 1514 1616 1514     647813 -217791683 -433692433 11797      -51      -72      647936 0.0328 0.0199  2.0431 -0.1688 
24.80     648102 1514 1616 1514     647997 -217791695 -433692444 11561      -51      -71      648204 0.0343 0.0236  2.0053 -0.1125 
24.90     648102 1514 1616 1514     647997 -217791695 -433692444 11561      -51      -71      648204 0.0343 0.0236  2.0053 -0.1125 
25.00     648348 1514 1616 1514     648202 -217791707 -433692456 11400      -51      -71      648450 0.0346 0.0223  1.9785 -0.1082 
25.10     648612 1514 1616 1514     648406 -217791718 -433692468 11247      -51      -71      648450 0.0346 0.0223  1.9785 -0.1082 
25.20     648612 1514 1616 1514     648406 -217791718 -433692468 11247      -51      -71      648450 0.0346 0.0223  1.9785 -0.1082 
25.30     648612 1514 1616 1514     648406 -217791718 -433692468 11247      -51      -71      648450 0.0346 0.0223  1.9785 -0.1082 
25.40     648612 1514 1616 1514     648406 -217791718 -433692468 11247      -51      -71      648737 0.0327 0.0202  1.9475 -0.1016 
25.50     648870 1514 1616 1514     648796 -217791731 -433692482 11084      -53      -70      648737 0.0327 0.0202  1.9475 -0.1016 
25.60     649137 1514 1616 1514     649000 -217791743 -433692495 10957      -54      -70      648992 0.0332 0.0160  1.9228 -0.0944 
25.70     649137 1514 1616 1514     649000 -217791743 -433692495 10957      -54      -70      648992 0.0332 0.0160  1.9228 -0.0944 
25.80     649137 1514 1616 1514     649000 -217791743 -433692495 10957      -54      -70      649294 0.0386 0.0157  1.9017 -0.0487 
25.90     649137 1514 1616 1514     649000 -217791743 -433692495 10957      -54      -70      649294 0.0386 0.0157  1.9017 -0.0487 
26.00     649137 1514 1616 1514     649000 -217791743 -433692495 10957      -54      -70      649294 0.0386 0.0157  1.9017 -0.0487 
26.10     649396 1514 1616 1514     649207 -217791757 -433692510 10870      -55      -69      649294 0.0386 0.0157  1.9017 -0.0487 
26.20     649659 1514 1616 1514     649602 -217791771 -433692523 10806      -56      -69      649542 0.0438 0.0129  1.8907 -0.0475 
26.30     649659 1514 1616 1514     649602 -217791771 -433692523 10806      -56      -69      649542 0.0438 0.0129  1.8907 -0.0475 
26.40     649659 1514 1616 1514     649602 -217791771 -433692523 10806      -56      -69      649833 0.0414 0.0127  1.8820 -0.0076 
26.50     649918 1514 1616 1514     649809 -217791786 -433692537 10782      -58      -68      649833 0.0414 0.0127  1.8820 -0.0076 
26.60     649918 1514 1616 1514     649809 -217791786 -433692537 10782      -58      -68      650087 0.0454 0.0083  1.8827 0.0065 
26.70     650171 1514 1616 1514     649996 -217791799 -433692550 10792      -60      -69      650087 0.0454 0.0083  1.8827 0.0065 
26.80     650171 1514 1616 1514     649996 -217791799 -433692550 10792      -60      -69      650087 0.0454 0.0083  1.8827 0.0065 
26.90     650171 1514 1616 1514     649996 -217791799 -433692550 10792      -60      -69      650087 0.0454 0.0083  1.8827 0.0065 
27.00     650449 1514 1616 1514     650395 -217791815 -433692565 10836      -61      -67      650366 0.0498 0.0062  1.8892 0.0349 
27.10     650449 1514 1616 1514     650395 -217791815 -433692565 10836      -61      -67      650366 0.0498 0.0062  1.8892 0.0349 
27.20     650449 1514 1616 1514     650622 -217791832 -433692580 10900      -63      -66      650673 0.0509 0.0040  1.8995 0.0447 
27.30     650775 1514 1616 1514     650622 -217791832 -433692580 10900      -63      -66      650673 0.0509 0.0040  1.8995 0.0447 
27.40     650775 1514 1616 1514     650622 -217791832 -433692580 10900      -63      -66      650673 0.0509 0.0040  1.8995 0.0447 
27.50     650775 1514 1616 1514     650622 -217791832 -433692580 10900      -63      -66      650960 0.0497 0.0054  1.9140 0.0591 
27.60     650775 1514 1616 1514     651009 -217791848 -433692595 10986      -63      -65      650960 0.0497 0.0054  1.9140 0.0591 
27.70     651042 1514 1616 1514     651009 -217791848 -433692595 10986      -63      -65      651230 0.0379 0.0060  1.9312 0.0690 
27.80     651042 1514 1616 1514     651215 -217791863 -433692609 11090      -64      -64      651230 0.0379 0.0060  1.9312 0.0690 
27.90     651316 1514 1616 1514     651215 -217791863 -433692609 11090      -64      -64      651230 0.0379 0.0060  1.9312 0.0690 
28.00     651316 1514 1616 1514     651403 -217791878 -433692622 11194      -64      -64      651524 0.0338 0.0061  1.9508 0.0748 
28.10     651585 1514 1616 1514     651403 -217791878 -433692622 11194      -64      -64      651524 0.0338 0.0061  1.9508 0.0748 
28.20     651585 1514 1616 1514     651403 -217791878 -433692622 11194      -64      -64      651524 0.0338 0.0061  1.9508 0.0748 
28.30     651585 1514 1616 1514     651403 -217791878 -433692622 11194      -64      -64      651524 0.0338 0.0061  1.9508 0.0748 
28.40     651585 1514 1616 1514     651403 -217791878 -433692622 11194      -64      -64      651524 0.0338 0.0061  1.9508 0.0748 
28.50     651870 1514 1616 1514     651797 -217791893 -433692636 11304      -64      -64      651804 0.0451 0.0042  1.9702 0.0629 
28.60     651870 1514 1616 1514     651994 -217791908 -433692651 11369      -64      -64      652091 0.0523 0.0062  1.9830 0.0351 
28.70     651870 1514 1616 1514     651994 -217791908 -433692651 11369      -64      -64      652091 0.0523 0.0062  1.9830 0.0351 
28.80     652152 1514 1616 1514     651994 -217791908 -433692651 11369      -64      -64      652091 0.0523 0.0062  1.9830 0.0351 
28.90     652152 1514 1616 1514     651994 -217791908 -433692651 11369      -64      -64      652091 0.0523 0.0062  1.9830 0.0351 
29.00     652453 1514 1616 1514     652405 -217791923 -433692666 11424      -64      -64      652364 0.0579 0.0046  1.9927 0.0308 
29.10     652453 1514 1616 1514     652405 -217791923 -433692666 11424      -64      -64      652364 0.0579 0.0046  1.9927 0.0308 
29.20     652453 1514 1616 1514     652405 -217791923 -433692666 11424      -64      -64      652364 0.0579 0.0046  1.9927 0.0308 
29.30     652736 1514 1616 1514     652614 -217791940 -433692681 11442      -65      -63      652648 0.0591 0.0029  1.9961 0.0153 
29.40     652736 1514 1616 1514     652614 -217791940 -433692681 11442      -65      -63      652648 0.0591 0.0029  1.9961 0.0153 
29.50     653004 1514 1616 1514     652812 -217791955 -433692694 11468      -67      -63      652922 0.0506 0.0041  2.0011 0.0174 
29.60     653004 1514 1616 1514     652812 -217791955 -433692694 11468      -67      -63      652922 0.0506 0.0041  2.0011 0.0174 
29.70     653004 1514 1616 1514     652812 -217791955 -433692694 11468      -67      -63      652922 0.0506 0.0041  2.0011 0.0174 
29.80     653258 1514 1616 1514     653204 -217791970 -433692708 11479      -67      -63      653216 0.0348 0.0039  2.0035 0.0106 
29.90     653258 1514 1616 1514     653413 -217791983 -433692721 11498      -67      -66      653446 0.0330 0.0040  2.0065 0.0156 
30.00     653258 1514 1616 1514     653413 -217791983 -433692721 11498      -67      -66      653446 0.0330 0.0040  2.0065 0.0156 
30.10     653529 1514 1616 1514     653413 -217791983 -433692721 11498      -67      -66      653446 0.0330 0.0040  2.0065 0.0156 
30.20     653529 1514 1616 1514     653413 -217791983 -433692721 11498      -67      -66      653446 0.0330 0.0040  2.0065 0.0156 
30.30     653762 1514 1616 1514     653603 -217791996 -433692735 11524      -66      -67      653722 0.0443 0.0067  2.0113 0.0353 
30.40     653762 1514 1616 1514     653996 -217792012 -433692751 11584      -66      -62      653722 0.0443 0.0067  2.0113 0.0353 
30.50     654038 1514 1514 1514     653996 -217792012 -433692751 11584      -66      -62      654016 0.0537 0.0001  2.0223 0.0194 
30.60     654038 1514 1514 1514     653996 -217792012 -433692751 11584      -66      -62      654016 0.0537 0.0001  2.0223 0.0194 
30.70     654038 1514 1514 1514     653996 -217792012 -433692751 11584      -66      -62      654016 0.0537 0.0001  2.0223 0.0194 
30.80     654038 1514 1514 1514     654201 -217792029 -433692764 11539      -70      -48      654016 0.0537 0.0001  2.0223 0.0194 
30.90     654326 1514 1514 1514     654201 -217792029 -433692764 11539      -70      -48      654285 0.0425 -0.0026  2.0141 -0.0625 
31.00     654326 1514 1514 1514     654201 -217792029 -433692764 11539      -70      -48      654285 0.0425 -0.0026  2.0141 -0.0625 
31.10     654589 1514 1514 1514     654405 -217792045 -433692772 11430      -72      -38      654549 0.0329 0.0071  1.9950 -0.0998 
31.20     654589 1514 1514 1514     654609 -217792060 -433692779 11216      -71      -32      654794 0.0227 0.0012  1.9577 -0.1943 
31.30     654835 1514 1514 1514     654609 -217792060 -433692779 11216      -71      -32      654794 0.0227 0.0012  1.9577 -0.1943 
31.40     654835 1514 1514 1514     654609 -217792060 -433692779 11216      -71      -32      654794 0.0227 0.0012  1.9577 -0.1943 
31.50     654835 1514 1514 1514     654609 -217792060 -433692779 11216      -71      -32      654794 0.0227 0.0012  1.9577 -0.1943 
31.60     654835 1514 1514 1514     654609 -217792060 -433692779 11216      -71      -32      654794 0.0227 0.0012  1.9577 -0.1943 
31.70     655140 1514 1514 1514     654996 -217792078 -433692784 10850      -69      -24      655099 0.0231 0.0074  1.8885 -0.2548 
31.80     655140 1514 1514 1514     654996 -217792078 -433692784 10850      -69      -24      655099 0.0231 0.0074  1.8885 -0.2548 
31.90     655448 1514 1514 1514     655200 -217792094 -433692787 10399      -63      -14      655364 0.0275 0.0103  1.8150 -0.2925 
32.00     655448 1514 1514 1514     655200 -217792094 -433692787 10399      -63      -14      655364 0.0275 0.0103  1.8150 -0.2925 
32.10     655448 1514 1514 1514     655200 -217792094 -433692787 10399      -63      -14      655364 0.0275 0.0103  1.8150 -0.2925 
32.20     655448 1514 1514 1514     655607 -217792110 -433692787  9821      -58       -6      655364 0.0275 0.0103  1.8150 -0.2925 
32.30     655712 1514 1514 1514     655607 -217792110 -433692787  9821      -58       -6      655672 0.0264 0.0148  1.7142 -0.3527 
32.40     655712 1514 1514 1514     655607 -217792110 -433692787  9821      -58       -6      655672 0.0264 0.0148  1.7142 -0.3527 
32.50     655978 1514 1514 1514     655791 -217792124 -433692785  9278      -54        0      655938 0.0245 0.0233  1.6194 -0.3547 
32.60     655978 1514 1514 1514     655791 -217792124 -433692785  9278      -54        0      655938 0.0245 0.0233  1.6194 -0.3547 
32.70     655978 1514 1514 1514     656199 -217792137 -433692782  8704      -49        5      655938 0.0245 0.0233  1.6194 -0.3547 
32.80     656253 1514 1514 1514     656199 -217792137 -433692782  8704      -49        5      656229 0.0240 0.0215  1.5129 -0.3692 
32.90     656253 1514 1514 1514     656199 -217792137 -433692782  8704      -49        5      656229 0.0240 0.0215  1.5129 -0.3692 
33.00     656510 1514 1514 1514     656403 -217792148 -433692778  8161      -45        9      656470 0.0208 0.0264  1.4244 -0.3648 
33.10     656510 1514 1514 1514     656403 -217792148 -433692778  8161      -45        9      656470 0.0208 0.0264  1.4244 -0.3648 
33.20     656510 1514 1514 1514     656403 -217792148 -433692778  8161      -45        9      656470 0.0208 0.0264  1.4244 -0.3648 
33.30     656510 1514 1514 1514     656589 -217792159 -433692771  7623      -41       13      656734 0.0201 0.0288  1.3306 -0.3590 
33.40     656775 1514 1514 1514     656589 -217792159 -433692771  7623      -41       13      656734 0.0201 0.0288  1.3306 -0.3590 
33.50     656775 1514 1514 1514     656794 -217792169 -433692764  7092      -39       17      656981 0.0231 0.0255  1.2379 -0.3817 
33.60     657021 1514 1514 1514     656794 -217792169 -433692764  7092      -39       17      656981 0.0231 0.0255  1.2379 -0.3817 
33.70     657021 1514 1514 1514     657205 -217792178 -433692755  6533      -36       21      656981 0.0231 0.0255  1.2379 -0.3817 
33.80     657291 1514 1514 1514     657205 -217792178 -433692755  6533      -36       21      657268 0.0182 0.0307  1.1331 -0.3635 
33.90     657291 1514 1514 1514     657205 -217792178 -433692755  6533      -36       21      657268 0.0182 0.0307  1.1331 -0.3635 
34.00     657291 1514 1514 1514     657406 -217792186 -433692742  5872      -30       24      657268 0.0182 0.0307  1.1331 -0.3635 
34.10     657600 1514 1514 1514     657406 -217792186 -433692742  5872      -30       24      657560 0.0196 0.0293  1.0249 -0.3725 
34.20     657600 1514 1514 1514     657406 -217792186 -433692742  5872      -30       24      657560 0.0196 0.0293  1.0249 -0.3725 
34.30     657600 1514 1514 1514     657798 -217792191 -433692732  5334      -25       26      657560 0.0196 0.0293  1.0249 -0.3725 
34.40     657875 1514 1514 1514     657798 -217792191 -433692732  5334      -25       26      657833 0.0128 0.0294  0.9240 -0.3707 
34.50     657875 1514 1514 1514     657798 -217792191 -433692732  5334      -25       26      657833 0.0128 0.0294  0.9240 -0.3707 
34.60     658144 1514 1514 1514     657991 -217792195 -433692720  4759      -19       28      658103 0.0140 0.0283  0.8230 -0.3821 
34.70     658144 1514 1514 1514     657991 -217792195 -433692720  4759      -19       28      658103 0.0140 0.0283  0.8230 -0.3821 
34.80     658144 1514 1514 1514     658196 -217792197 -433692707  4171      -14       29      658377 0.0157 0.0318  0.7205 -0.3744 
34.90     658462 1514 1514 1514     658196 -217792197 -433692707  4171      -14       29      658377 0.0157 0.0318  0.7205 -0.3744 
35.00     658462 1514 1514 1514     658196 -217792197 -433692707  4171      -14       29      658377 0.0157 0.0318  0.7205 -0.3744 
35.10     658705 1514 1514 1514     658607 -217792197 -433692694  3611       -9       30      658664 0.0147 0.0336  0.6145 -0.3761 
35.20     658705 1514 1514 1514     658607 -217792197 -433692694  3611       -9       30      658664 0.0147 0.0336  0.6145 -0.3761 
35.30     658705 1514 1514 1514     658607 -217792197 -433692694  3611       -9       30      658664 0.0147 0.0336  0.6145 -0.3761 
35.40     658959 1514 1514 1514     658792 -217792197 -433692680  3029       -3       30      658940 0.0127 0.0313  0.5124 -0.3626 
35.50     658959 1514 1514 1514     658792 -217792197 -433692680  3029       -3       30      658940 0.0127 0.0313  0.5124 -0.3626 
35.60     658959 1514 1514 1514     658996 -217792195 -433692666  2506        0       31      658940 0.0127 0.0313  0.5124 -0.3626 
35.70     659210 1514 1514 1514     658996 -217792195 -433692666  2506        0       31      659190 0.0133 0.0307  0.4224 -0.3676 
35.80     659210 1514 1514 1514     658996 -217792195 -433692666  2506        0       31      659190 0.0133 0.0307  0.4224 -0.3676 
35.90     659480 1514 1514 1514     659200 -217792191 -433692654  2004        5       29      659460 0.0111 0.0313  0.3266 -0.3560 
36.00     659480 1514 1514 1514     659200 -217792191 -433692654  2004        5       29      659460 0.0111 0.0313  0.3266 -0.3560 
36.10     659480 1514 1514 1514     659609 -217792185 -433692640  1424       11       27      659460 0.0111 0.0313  0.3266 -0.3560 
36.20     659765 1514 1514 1514     659609 -217792185 -433692640  1424       11       27      659745 0.0099 0.0279  0.2281 -0.3495 
36.30     659765 1514 1514 1514     659609 -217792185 -433692640  1424       11       27      659745 0.0099 0.0279  0.2281 -0.3495 
36.40     660020 1514 1514 1514     659794 -217792177 -433692627   886       18       25      660000 0.0091 0.0314  0.1413 -0.3340 
36.50     660020 1514 1514 1514     659794 -217792177 -433692627   886       18       25      660000 0.0091 0.0314  0.1413 -0.3340 
36.60     660020 1514 1514 1514     659794 -217792177 -433692627   886       18       25      660000 0.0091 0.0314  0.1413 -0.3340 
36.70     660295 1514 1514 1514     660204 -217792168 -433692615   382       23       22      660276 0.0089 0.0316  0.0508 -0.3241 
36.80     660295 1514 1514 1514     660405 -217792157 -433692602 35879       27       20      660276 0.0089 0.0316  0.0508 -0.3241 
36.90     660295 1514 1514 1514     660405 -217792157 -433692602 35879       27       20      660276 0.0089 0.0316  0.0508 -0.3241 
37.00     660562 1514 1514 1514     660405 -217792157 -433692602 35879       27       20      660542 0.0106 0.0316  -0.0348 -0.3207 
37.10     660562 1514 1514 1514     660405 -217792157 -433692602 35879       27       20      660542 0.0106 0.0316  -0.0348 -0.3207 
37.20     660562 1514 1514 1514     660405 -217792157 -433692602 35879       27       20      660542 0.0106 0.0316  -0.0348 -0.3207 
37.30     660829 1514 1514 1514     660613 -217792144 -433692592 35390       31       17      660809 0.0092 0.0280  -0.1190 -0.3181 
37.40     660829 1514 1514 1514     660613 -217792144 -433692592 35390       31       17      660809 0.0092 0.0280  -0.1190 -0.3181 
37.50     661116 1514 1514 1514     661001 -217792130 -433692581 34871       35       13      661096 0.0078 0.0268  -0.2104 -0.3230 
37.60     661116 1514 1514 1514     661001 -217792130 -433692581 34871       35       13      661096 0.0078 0.0268  -0.2104 -0.3230 
37.70     661116 1514 1514 1514     661185 -217792113 -433692573 34388       40       10      661096 0.0078 0.0268  -0.2104 -0.3230 
37.80     661423 1514 1514 1514     661185 -217792113 -433692573 34388       40       10      661382 0.0095 0.0303  -0.3010 -0.3199 
37.90     661423 1514 1514 1514     661185 -217792113 -433692573 34388       40       10      661382 0.0095 0.0303  -0.3010 -0.3199 
38.00     661423 1514 1514 1514     661185 -217792113 -433692573 34388       40       10      661382 0.0095 0.0303  -0.3010 -0.3199 
38.10     661689 1514 1514 1514     661595 -217792096 -433692566 33856       43        5      661669 0.0087 0.0304  -0.3950 -0.3415 
38.20     661689 1514 1514 1514     661595 -217792096 -433692566 33856       43        5      661669 0.0087 0.0304  -0.3950 -0.3415 
38.30     661954 1514 1514 1514     661799 -217792079 -433692561 33341       44        1      661934 0.0087 0.0287  -0.4853 -0.3428 
38.40     661954 1514 1514 1514     661799 -217792079 -433692561 33341       44        1      661934 0.0087 0.0287  -0.4853 -0.3428 
38.50     661954 1514 1514 1514     661799 -217792079 -433692561 33341       44        1      661934 0.0087 0.0287  -0.4853 -0.3428 
38.60     662209 1514 1514 1514     662003 -217792061 -433692558 32844       46       -2      662189 0.0095 0.0271  -0.5724 -0.3483 
38.70     662209 1514 1514 1514     662003 -217792061 -433692558 32844       46       -2      662189 0.0095 0.0271  -0.5724 -0.3483 
38.80     662209 1514 1514 1514     662003 -217792061 -433692558 32844       46       -2      662189 0.0095 0.0271  -0.5724 -0.3483 
38.90     662480 1514 1514 1514     662391 -217792042 -433692557 32319       48       -7      662457 0.0096 0.0264  -0.6645 -0.3471 
39.00     662480 1514 1514 1514     662596 -217792022 -433692557 31782       48      -12      662457 0.0096 0.0264  -0.6645 -0.3471 
39.10     662769 1514 1514 1514     662596 -217792022 -433692557 31782       48      -12      662728 0.0080 0.0294  -0.7573 -0.3502 
39.20     662769 1514 1514 1514     662596 -217792022 -433692557 31782       48      -12      662728 0.0080 0.0294  -0.7573 -0.3502 
39.30     662769 1514 1514 1514     662596 -217792022 -433692557 31782       48      -12      662728 0.0080 0.0294  -0.7573 -0.3502 
39.40     663067 1514 1514 1514     662800 -217792002 -433692559 31215       47      -17      663047 0.0086 0.0293  -0.8679 -0.3545 
39.50     663067 1514 1514 1514     662800 -217792002 -433692559 31215       47      -17      663047 0.0086 0.0293  -0.8679 -0.3545 
39.60     663067 1514 1514 1514     662800 -217792002 -433692559 31215       47      -17      663047 0.0086 0.0293  -0.8679 -0.3545 
39.70     663332 1514 1514 1514     663188 -217791984 -433692564 30661       45      -22      663312 0.0107 0.0269  -0.9599 -0.3559 
39.80     663332 1514 1514 1514     663188 -217791984 -433692564 30661       45      -22      663312 0.0107 0.0269  -0.9599 -0.3559 
39.90     663577 1514 1514 1514     663391 -217791966 -433692569 30130       44      -27      663556 0.0114 0.0263  -1.0458 -0.3513 
40.00     663577 1514 1514 1514     663391 -217791966 -433692569 30130       44      -27      663556 0.0114 0.0263  -1.0458 -0.3513 
40.10     663577 1514 1514 1514     663391 -217791966 -433692569 30130       44      -27      663556 0.0114 0.0263  -1.0458 -0.3513 
40.20     663848 1514 1514 1514     663595 -217791949 -433692576 29629       41      -30      663848 0.0095 0.0293  -1.1470 -0.3476 
40.30     663848 1514 1514 1514     663595 -217791949 -433692576 29629       41      -30      663848 0.0095 0.0293  -1.1470 -0.3476 
40.40     663848 1514 1514 1514     663595 -217791949 -433692576 29629       41      -30      663848 0.0095 0.0293  -1.1470 -0.3476 
40.50     664157 1514 1514 1924     664000 -217791930 -433692587 29015       38      -35      664116 0.0102 0.0261  -1.2408 -0.3573 
40.60     664157 1514 1514 1924     664000 -217791930 -433692587 29015       38      -35      664116 0.0102 0.0261  -1.2408 -0.3573 
40.70     664157 1514 1514 1924     664205 -217791912 -433692603 28731       42      -70      664403 0.0131 0.0022  -1.2427 0.5282 
40.80     664423 1514 1514 1924     664205 -217791912 -433692603 28731       42      -70      664403 0.0131 0.0022  -1.2427 0.5282 
40.90     664423 1514 1514 1924     664205 -217791912 -433692603 28731       42      -70      664403 0.0131 0.0022  -1.2427 0.5282 
41.00     664719 1514 1514 1924     664599 -217791894 -433692625 30177       41      -59      664699 -0.0015 0.0427  -0.8805 1.7153 
41.10     664719 1514 1514 1924     664599 -217791894 -433692625 30177       41      -59      664699 -0.0015 0.0427  -0.8805 1.7153 
41.20     664719 1514 1514 1924     664599 -217791894 -433692625 30177       41      -59      664699 -0.0015 0.0427  -0.8805 1.7153 
41.30     664719 1514 1514 1924     664804 -217791878 -433692640 32955       52      -27      664945 -0.0171 0.0629  -0.4082 2.0265 
41.40     664965 1514 1514 1924     664804 -217791878 -433692640 32955       52      -27      664945 -0.0171 0.0629  -0.4082 2.0265 
41.50     664965 1514 1514 1924     664804 -217791878 -433692640 32955       52      -27      664945 -0.0171 0.0629  -0.4082 2.0265 
41.60     665235 1514 1514 1924     664992 -217791863 -433692647   154       49        1      665214 -0.0323 0.0505  0.1560 2.1700 
41.70     665235 1514 1514 1924     665409 -217791851 -433692648  3440       36       24      665214 -0.0323 0.0505  0.1560 2.1700 
41.80     665505 1514 1514 1924     665409 -217791851 -433692648  3440       36       24      665483 -0.0500 0.0261  0.7328 2.1018 
41.90     665505 1514 1514 1924     665409 -217791851 -433692648  3440       36       24      665483 -0.0500 0.0261  0.7328 2.1018 
42.00     665505 1514 1514 1924     665595 -217791841 -433692644  6753       29       34      665483 -0.0500 0.0261  0.7328 2.1018 
42.10     665505 1514 1514 1924     665595 -217791841 -433692644  6753       29       34      665483 -0.0500 0.0261  0.7328 2.1018 
42.20     665782 1514 1514 1924     665595 -217791841 -433692644  6753       29       34      665760 -0.0492 -0.0095  1.3039 2.2151 
42.30     666064 1514 1514 1924     665802 -217791832 -433692637 10316       28       38      666042 -0.0062 -0.0180  1.9401 2.3585 
42.40     666064 1514 1514 1924     665802 -217791832 -433692637 10316       28       38      666042 -0.0062 -0.0180  1.9401 2.3585 
42.50     666064 1514 1514 1924     665802 -217791832 -433692637 10316       28       38      666042 -0.0062 -0.0180  1.9401 2.3585 
42.60     666342 1514 1514 1924     666197 -217791828 -433692629 13966       25       43      666321 0.0058 0.0039  2.5809 2.3322 
42.70     666342 1514 1514 1924     666197 -217791828 -433692629 13966       25       43      666321 0.0058 0.0039  2.5809 2.3322 
42.80     666342 1514 1514 1924     666401 -217791825 -433692621 17572       16       43      666321 0.0058 0.0039  2.5809 2.3322 
42.90     666342 1514 1514 1924     666401 -217791825 -433692621 17572       16       43      666321 0.0058 0.0039  2.5809 2.3322 
43.00     666616 1514 1514 1924     666401 -217791825 -433692621 17572       16       43      666596 -0.0058 0.0204  -3.0660 2.2939 
43.10     666616 1514 1514 1924     666789 -217791826 -433692612 21391        7       45      666596 -0.0058 0.0204  -3.0660 2.2939 
43.20     666925 1514 1514 1924     666789 -217791826 -433692612 21391        7       45      666883 -0.0072 0.0080  -2.4051 2.3572 
43.30     666925 1514 1514 1924     666789 -217791826 -433692612 21391        7       45      666883 -0.0072 0.0080  -2.4051 2.3572 
43.40     666925 1514 1514 1924     666997 -217791831 -433692606 24999       -4       36      667172 0.0099 -0.0122  -1.7330 2.4004 
43.50     667192 1514 1514 1924     666997 -217791831 -433692606 24999       -4       36      667172 0.0099 -0.0122  -1.7330 2.4004 
43.60     667192 1514 1514 1924     667203 -217791839 -433692605 28622       -9       19      667172 0.0099 -0.0122  -1.7330 2.4004 
43.70     667192 1514 1514 1924     667203 -217791839 -433692605 28622       -9       19      667172 0.0099 -0.0122  -1.7330 2.4004 
43.80     667464 1514 1514 1924     667203 -217791839 -433692605 28622       -9       19      667442 0.0142 -0.0180  -1.0956 2.3553 
43.90     667464 1514 1514 1924     667617 -217791847 -433692610 32343        0        4      667442 0.0142 -0.0180  -1.0956 2.3553 
44.00     667742 1514 1514 1924     667617 -217791847 -433692610 32343        0        4      667716 0.0158 -0.0136  -0.4587 2.3442 
44.10     667742 1514 1514 1924     667617 -217791847 -433692610 32343        0        4      667716 0.0158 -0.0136  -0.4587 2.3442 
44.20     667742 1514 1514 1924     667617 -217791847 -433692610 32343        0        4      667716 0.0158 -0.0136  -0.4587 2.3442 
44.30     667742 1514 1514 1924     667803 -217791850 -433692618 35802       15       -5      667985 0.0078 -0.0221  0.1593 2.3878 
44.40     667742 1514 1514 1924     667803 -217791850 -433692618 35802       15       -5      667985 0.0078 -0.0221  0.1593 2.3878 
44.50     668005 1514 1514 1924     667988 -217791849 -433692626  3191       29       -2      667985 0.0078 -0.0221  0.1593 2.3878 
44.60     668257 1514 1514 1924     667988 -217791849 -433692626  3191       29       -2      668236 -0.0238 -0.0173  0.7596 2.3923 
44.70     668257 1514 1514 1924     668403 -217791843 -433692632  6667       36        9      668236 -0.0238 -0.0173  0.7596 2.3923 
